Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI
27,1122,Surfside 401001,Jun-16,62089.2,49671.4,,
27,1122,Surfside 401001,Jul-16,30413.4,24330.75,,
27,1122,Surfside 401001,Aug-16,29006.35,23205.1,,
27,1122,Surfside 401001,Sep-16,33803.35,27042.7,465936.89999999997,372749.85
27,1122,Surfside 401001,Oct-16,34040.3,27232.25,,
27,1122,Surfside 401001,Nov-16,26948.95,21559.15,,
27,1122,Surfside 401001,Dec-16,12814.7,10251.75,,
27,1122,Surfside 401001,Jan-17,19377.3,15501.85,,
27,1122,Surfside 401001,Feb-17,47206.8,37765.45,,
28,1122,Surfside 401001,Mar-17,43803.75,35043.0,,
28,1122,Surfside 401001,Apr-17,33544.5,26835.6,,
28,1122,Surfside 401001,May-17,46707.95,37366.4,,
28,1122,Surfside 401001,Jun-17,34075.8,27260.6,,
28,1122,Surfside 401001,Jul-17,23103.0,18482.4,,
28,1122,Surfside 401001,Aug-17,20857.5,16686.0,,
28,1122,Surfside 401001,Sep-17,26470.7,21176.55,353995.5,283196.35
28,1122,Surfside 401001,Oct-17,41944.2,33555.35,,
28,1122,Surfside 401001,Nov-17,33321.1,26656.9,,
28,1122,Surfside 401001,Dec-17,35675.3,28540.2,,
28,1122,Surfside 401001,Jan-18,43013.4,34410.7,,
28,1122,Surfside 401001,Feb-18,31622.7,25298.15,,
28,1122,Surfside 401001,Mar-18,39861.6,31889.3,,
28,1122,Surfside 401001,Apr-18,61185.7,48948.55,,
28,1122,Surfside 401001,May-18,54897.65,43918.1,,
28,1122,Surfside 401001,Jun-18,21569.9,17255.9,,
28,1122,Surfside 401001,Jul-18,52745.8,42196.65,,
28,1122,Surfside 401001,Aug-18,48873.9,39099.1,,
28,1122,Surfside 401001,Sep-18,25403.85,20323.05,504767.95,403814.2
28,1122,Surfside 401001,Oct-18,40789.1,32631.3,,
28,1122,Surfside 401001,Nov-18,30306.95,24245.55,,
28,1122,Surfside 401001,Dec-18,33570.25,26856.2,,
28,1122,Surfside 401001,Jan-19,29110.1,25504.1,,
28,1122,Surfside 401001,Feb-19,40009.25,32256.8,,
28,1122,Surfside 401001,Mar-19,48396.4,43267.7,,
28,1122,Surfside 401001,Apr-19,90161.0,72128.8,,
28,1122,Surfside 401001,May-19,55904.55,44723.65,,
28,1122,Surfside 401001,Jun-19,64334.45,44451.6,,
28,1122,Surfside 401001,Jul-19,28208.85,22567.1,,
28,1122,Surfside 401001,Aug-19,10265.95,25854.35,,
28,1122,Surfside 401001,Sep-19,14392.7,5732.0,485449.55,400219.15
28,1122,Surfside 401001,Oct-19,47597.4,26218.45,,
28,1122,Surfside 401001,Nov-19,25009.45,20007.55,,
28,1122,Surfside 401001,Dec-19,37029.4,29623.55,,
28,1122,Surfside 401001,Jan-20,19910.1,20881.65,,
28,1122,Surfside 401001,Feb-20,48342.95,35003.15,,
28,1122,Surfside 401001,Mar-20,60418.15,47052.1,,
28,1122,Surfside 401001,Apr-20,83.5,66.8,,
28,1122,Surfside 401001,Jun-20,17991.0,14392.8,,
28,1122,Surfside 401001,Jul-20,35220.7,28176.55,,
28,1122,Surfside 401001,Aug-20,-3416.05,5448.1,,
28,1122,Surfside 401001,Sep-20,80629.15,56322.35,368815.75,283193.05
29,1135,Strike Zone,Oct-13,22567.13,16277.05,,
29,1135,Strike Zone,Nov-13,24109.7,21549.75,,
29,1135,Strike Zone,Dec-13,25795.5,21253.85,,
29,1135,Strike Zone,Jan-14,41605.9,28531.0,,
29,1135,Strike Zone,Feb-14,25074.25,18782.4,,
29,1135,Strike Zone,Mar-14,40740.15,32592.1,,
29,1135,Strike Zone,Apr-14,35905.9,28724.75,,
29,1135,Strike Zone,May-14,18968.85,15175.05,,
29,1135,Strike Zone,Jun-14,16929.6,13543.7,,
29,1135,Strike Zone,Jul-14,22111.0,17688.8,,
29,1135,Strike Zone,Aug-14,12150.0,12760.4,,
29,1135,Strike Zone,Sep-14,16523.35,10178.3,203141.84999999998,162513.6
29,1135,Strike Zone,Oct-14,30050.0,24040.0,,
29,1135,Strike Zone,Nov-14,8875.35,7100.3,,
29,1135,Strike Zone,Dec-14,22427.7,17942.15,,
29,1135,Strike Zone,Jan-15,1677.75,1342.2,,
29,1135,Strike Zone,Feb-15,13411.5,10729.2,,
29,1135,Strike Zone,Mar-15,19429.75,15543.8,,
29,1135,Strike Zone,Apr-15,11892.2,9513.75,,
29,1135,Strike Zone,May-15,10652.6,8522.1,,
29,1135,Strike Zone,Jun-15,12589.55,10071.6,,
29,1135,Strike Zone,Jul-15,12819.65,10255.7,,
29,1135,Strike Zone,Aug-15,9433.0,7546.4,,
29,1135,Strike Zone,Sep-15,12311.0,9848.8,138142.8,110514.1
29,1135,Strike Zone,Oct-15,13176.95,10541.55,,
29,1135,Strike Zone,Nov-15,11547.2,9237.75,,
29,1135,Strike Zone,Dec-15,1752.05,1401.65,,
29,1135,Strike Zone,Jan-16,17194.5,13755.6,,
29,1135,Strike Zone,Feb-16,10600.9,8480.7,,
29,1135,Strike Zone,Mar-16,11029.9,8823.9,,
29,1135,Strike Zone,Apr-16,17953.8,14363.05,,
29,1135,Strike Zone,May-16,20960.5,16768.4,,
29,1135,Strike Zone,Jun-16,12902.25,10321.8,,
29,1135,Strike Zone,Jul-16,15854.0,12683.2,,
29,1135,Strike Zone,Aug-16,21427.4,17141.9,,
29,1135,Strike Zone,Sep-16,3573.7,2858.95,178658.85,142927.0
29,1135,Strike Zone,Oct-16,17403.25,13922.6,,
29,1135,Strike Zone,Nov-16,13937.8,11150.25,,
29,1135,Strike Zone,Dec-16,10339.5,8271.6,,
30,1135,Strike Zone,Jan-17,18423.0,14738.4,,
30,1135,Strike Zone,Feb-17,15892.0,12713.6,,
30,1135,Strike Zone,Mar-17,12404.45,9923.55,,
30,1135,Strike Zone,Apr-17,8975.45,7180.35,,
30,1135,Strike Zone,May-17,6725.2,5380.15,,
30,1135,Strike Zone,Jun-17,9953.0,7962.4,,
30,1135,Strike Zone,Jul-17,5463.0,4370.4,,
30,1135,Strike Zone,Aug-17,11651.7,9321.35,,
30,1135,Strike Zone,Sep-17,13891.0,11112.8,108544.5,86835.55
30,1135,Strike Zone,Oct-17,10807.2,8645.75,,
30,1135,Strike Zone,Nov-17,16415.6,13132.5,,
30,1135,Strike Zone,Dec-17,11047.0,8837.6,,
30,1135,Strike Zone,Sep-18,,,142591.4,114073.15
30,1137,Iwakuni Club 401201,Oct-13,162785.03,130368.65,,
30,1137,Iwakuni Club 401201,Nov-13,107500.55,86000.45,,
30,1137,Iwakuni Club 401201,Dec-13,138437.85,110750.3,,
30,1137,Iwakuni Club 401201,Jan-14,121068.19,98908.6,,
31,1137,Iwakuni Club 401201,Feb-14,124682.47,102814.2,,
31,1137,Iwakuni Club 401201,Mar-14,145526.01,116178.25,,
31,1137,Iwakuni Club 401201,Apr-14,166858.54,134533.2,,
31,1137,Iwakuni Club 401201,May-14,87297.76,72912.45,,
31,1137,Iwakuni Club 401201,Jun-14,117883.5,90268.8,,
31,1137,Iwakuni Club 401201,Jul-14,136441.74,111723.5,,
31,1137,Iwakuni Club 401201,Aug-14,89236.98,75748.65,,
31,1137,Iwakuni Club 401201,Sep-14,137049.92,104641.15,1534768.54,1234848.2
31,1137,Iwakuni Club 401201,Oct-14,103329.8,81456.25,,
31,1137,Iwakuni Club 401201,Nov-14,105130.34,97051.35,,
31,1137,Iwakuni Club 401201,Dec-14,131308.53,95690.5,,
31,1137,Iwakuni Club 401201,Jan-15,115348.56,93591.25,,
31,1137,Iwakuni Club 401201,Feb-15,123291.21,94949.5,,
31,1137,Iwakuni Club 401201,Mar-15,199341.58,158973.25,,
31,1137,Iwakuni Club 401201,Apr-15,139810.38,110128.05,,
31,1137,Iwakuni Club 401201,May-15,129751.01,108594.2,,
31,1137,Iwakuni Club 401201,Jun-15,122027.53,91425.4,,
31,1137,Iwakuni Club 401201,Jul-15,97724.08,88651.35,,
31,1137,Iwakuni Club 401201,Aug-15,75753.25,59171.85,,
31,1137,Iwakuni Club 401201,Sep-15,126509.99,1171399.95,1266044.55,3152262.6999999997
31,1137,Iwakuni Club 401201,Oct-15,95502.08,81199.25,,
31,1137,Iwakuni Club 401201,Nov-15,101188.64,75218.55,,
31,1137,Iwakuni Club 401201,Dec-15,98564.1,80447.85,,
31,1137,Iwakuni Club 401201,Jan-16,73334.77,60479.45,,
31,1137,Iwakuni Club 401201,Feb-16,104632.55,88411.35,,
31,1137,Iwakuni Club 401201,Mar-16,124179.62,91119.0,,
31,1137,Iwakuni Club 401201,Apr-16,70726.86,60486.6,,
31,1137,Iwakuni Club 401201,May-16,120948.51,93635.35,,
31,1137,Iwakuni Club 401201,Jun-16,94994.33,78968.25,,
31,1137,Iwakuni Club 401201,Jul-16,106500.49,86105.75,,
31,1137,Iwakuni Club 401201,Aug-16,139487.75,105323.8,,
31,1137,Iwakuni Club 401201,Sep-16,88526.37,975865.4,1288526.82,2837394.4
31,1137,Iwakuni Club 401201,Oct-16,109594.67,85606.9,,
31,1137,Iwakuni Club 401201,Nov-16,116250.22,94385.15,,
31,1137,Iwakuni Club 401201,Dec-16,112420.22,93448.75,,
31,1137,Iwakuni Club 401201,Jan-17,116128.04,89411.8,,
31,1137,Iwakuni Club 401201,Feb-17,114986.9,92794.1,,
31,1137,Iwakuni Club 401201,Mar-17,102194.14,80299.5,,
31,1137,Iwakuni Club 401201,Apr-17,99713.27,84750.25,,
32,1137,Iwakuni Club 401201,May-17,148767.75,114330.4,,
32,1137,Iwakuni Club 401201,Jun-17,82590.0,95839.75,,
32,1137,Iwakuni Club 401201,Jul-17,71942.25,48318.7,,
32,1137,Iwakuni Club 401201,Aug-17,137153.45,90100.9,,
32,1137,Iwakuni Club 401201,Sep-17,56988.7,73123.7,1268729.61,1042409.9
32,1137,Iwakuni Club 401201,Oct-17,130568.8,74050.2,,
32,1137,Iwakuni Club 401201,Nov-17,116178.25,97912.0,,
32,1137,Iwakuni Club 401201,Dec-17,146151.1,118424.55,,
32,1137,Iwakuni Club 401201,Jan-18,155465.55,118939.7,,
32,1137,Iwakuni Club 401201,Feb-18,113188.35,90486.7,,
32,1137,Iwakuni Club 401201,Mar-18,86744.4,89864.05,,
32,1137,Iwakuni Club 401201,Apr-18,110305.81,81443.35,,
32,1137,Iwakuni Club 401201,May-18,174313.39,143503.4,,
32,1137,Iwakuni Club 401201,Jun-18,136020.15,97074.3,,
32,1137,Iwakuni Club 401201,Jul-18,125700.9,93606.1,,
32,1137,Iwakuni Club 401201,Aug-18,98242.71,92380.3,,
32,1137,Iwakuni Club 401201,Sep-18,125663.69,88896.45,1518543.1,1186581.1
32,1137,Iwakuni Club 401201,Oct-18,122128.7,100705.3,,
32,1137,Iwakuni Club 401201,Nov-18,112527.5,89582.85,,
32,1137,Iwakuni Club 401201,Dec-18,98224.85,83259.5,,
32,1137,Iwakuni Club 401201,Jan-19,194491.55,148680.6,,
32,1137,Iwakuni Club 401201,Feb-19,143934.0,116070.05,,
32,1137,Iwakuni Club 401201,Mar-19,94926.19,103923.05,,
32,1137,Iwakuni Club 401201,Apr-19,201892.8,161514.2,,
32,1137,Iwakuni Club 401201,May-19,125494.32,110903.6,,
32,1137,Iwakuni Club 401201,Jun-19,121917.89,68135.3,,
32,1137,Iwakuni Club 401201,Jul-19,164769.35,119319.6,,
32,1137,Iwakuni Club 401201,Aug-19,129853.05,104846.4,,
32,1137,Iwakuni Club 401201,Sep-19,93242.75,79071.95,1603402.95,1286012.4
32,1137,Iwakuni Club 401201,Oct-19,142923.25,108896.85,,
32,1137,Iwakuni Club 401201,Nov-19,69880.7,70048.95,,
32,1137,Iwakuni Club 401201,Dec-19,151947.7,107413.75,,
32,1137,Iwakuni Club 401201,Jan-20,85977.76,81271.8,,
32,1137,Iwakuni Club 401201,Feb-20,98912.44,82660.5,,
32,1137,Iwakuni Club 401201,Mar-20,127372.5,85877.85,,
32,1137,Iwakuni Club 401201,Apr-20,-837.65,-670.1,,
32,1137,Iwakuni Club 401201,Jun-20,69306.3,55445.05,,
32,1137,Iwakuni Club 401201,Jul-20,57796.25,55217.85,,
33,1137,Iwakuni Club 401201,Aug-20,99897.8,85419.95,,
33,1137,Iwakuni Club 401201,Sep-20,99862.1,65407.2,1003039.15,796989.65
33,3164,Torii Pines TLF 401201,Oct-17,,,,
33,3164,Torii Pines TLF 401201,Nov-17,,,,
33,3164,Torii Pines TLF 401201,Dec-17,19358.1,15486.5,,
33,3164,Torii Pines TLF 401201,Jan-18,33264.5,26611.6,,
33,3164,Torii Pines TLF 401201,Feb-18,34689.05,27751.25,,
33,3164,Torii Pines TLF 401201,Mar-18,34028.2,27222.55,,
33,3164,Torii Pines TLF 401201,Apr-18,31878.85,25503.05,,
33,3164,Torii Pines TLF 401201,May-18,62869.8,50295.85,,
33,3164,Torii Pines TLF 401201,Jun-18,44448.4,35558.7,,
33,3164,Torii Pines TLF 401201,Jul-18,40124.8,32099.85,,
33,3164,Torii Pines TLF 401201,Aug-18,52348.35,41878.7,,
33,3164,Torii Pines TLF 401201,Sep-18,46449.8,37159.85,550114.05,440091.3
33,3164,Torii Pines TLF 401201,Oct-18,79128.1,63302.5,,
33,3164,Torii Pines TLF 401201,Nov-18,67768.8,54215.05,,
33,3164,Torii Pines TLF 401201,Dec-18,79773.2,63818.55,,
33,3164,Torii Pines TLF 401201,Jan-19,37408.3,34770.8,,
33,3164,Torii Pines TLF 401201,Feb-19,94838.1,77144.7,,
33,3164,Torii Pines TLF 401201,Mar-19,65360.0,53502.15,,
33,3164,Torii Pines TLF 401201,Apr-19,72400.6,58892.5,,
33,3164,Torii Pines TLF 401201,May-19,142320.22,125106.75,,
33,3164,Torii Pines TLF 401201,Jun-19,133651.93,88950.5,,
33,3164,Torii Pines TLF 401201,Jul-19,99635.25,78124.15,,
33,3164,Torii Pines TLF 401201,Aug-19,81067.5,72609.5,,
33,3164,Torii Pines TLF 401201,Sep-19,41127.0,30595.3,994479.0,801032.45
33,3164,Torii Pines TLF 401201,Oct-19,95726.9,71132.35,,
33,3164,Torii Pines TLF 401201,Nov-19,79072.15,85467.8,,
33,3164,Torii Pines TLF 401201,Dec-19,130833.15,98236.5,,
33,3164,Torii Pines TLF 401201,Jan-20,101846.62,72515.95,,
33,3164,Torii Pines TLF 401201,Feb-20,108586.18,86799.9,,
33,3164,Torii Pines TLF 401201,Mar-20,68866.5,67845.55,,
33,3164,Torii Pines TLF 401201,Apr-20,29567.95,4152.35,,
33,3164,Torii Pines TLF 401201,Jun-20,72604.1,58083.3,,
33,3164,Torii Pines TLF 401201,Jul-20,71432.4,58206.65,,
33,3164,Torii Pines TLF 401201,Aug-20,53074.95,53893.75,,
34,3164,Torii Pines TLF 401201,Sep-20,99670.1,67241.6,911281.0,723575.7
34,3167,Hangar E-Club,Oct-17,,,,
34,3167,Hangar E-Club,Sep-18,,,0.0,0.0
34,3167,Hangar E-Club,FY14,,,1837249.87,1471905.35
34,3167,Hangar E-Club,FY15,,,1634896.31,1303855.95
34,3167,Hangar E-Club,FY16,,,1376559.22,1102243.85
34,3167,Hangar E-Club,FY17,,,1413788.96,1158457.35
34,3167,Hangar E-Club,FY18,,,1956272.75,1536764.85
34,3167,Hangar E-Club,FY19,,,2597881.95,2087044.85
34,3167,Hangar E-Club,FY20,,,1914320.15,1520565.35
36,3163,Camp Mujuk Center,Oct-17,844.0,675.2,,
36,3163,Camp Mujuk Center,Nov-17,1048.0,838.4,,
36,3163,Camp Mujuk Center,Dec-17,700.0,560.0,,
36,3163,Camp Mujuk Center,Jan-18,32.0,25.6,,
36,3163,Camp Mujuk Center,Feb-18,238.95,191.15,,
36,3163,Camp Mujuk Center,Mar-18,1492.0,1193.6,,
36,3163,Camp Mujuk Center,May-18,788.75,631.0,,
36,3163,Camp Mujuk Center,Jun-18,345.0,276.0,,
36,3163,Camp Mujuk Center,Sep-18,329.0,263.2,5851.0,4680.8
36,3163,Camp Mujuk Center,Oct-18,10.0,8.0,,
36,3163,Camp Mujuk Center,Nov-18,343.0,274.4,,
36,3163,Camp Mujuk Center,Dec-18,836.0,668.8,,
36,3163,Camp Mujuk Center,Jan-19,279.85,223.88,,
36,3163,Camp Mujuk Center,Sep-19,1468.85,1175.08,6961.25,5569.0
37,1127Road House,Camp Mujuk Center,May-15,,,,
37,400201,Camp Mujuk Center,Jun-15,,,,
37,400201,Camp Mujuk Center,Sep-15,2499.75,1999.8,2499.75,1999.8
37,400201,Camp Mujuk Center,Oct-15,664.48,758.4,,
37,400201,Camp Mujuk Center,Nov-15,2375.49,2091.8,,
37,400201,Camp Mujuk Center,Dec-15,1066.0,852.8,,
37,400201,Camp Mujuk Center,Jan-16,-2293.64,875.2,,
37,400201,Camp Mujuk Center,Feb-16,10358.82,7571.85,,
37,400201,Camp Mujuk Center,Mar-16,14303.32,11041.6,,
37,400201,Camp Mujuk Center,Apr-16,3961.36,3276.0,,
37,400201,Camp Mujuk Center,May-16,4516.04,4191.2,,
37,400201,Camp Mujuk Center,Jun-16,17113.31,16008.4,,
37,400201,Camp Mujuk Center,Jul-16,6176.65,3540.0,,
37,400201,Camp Mujuk Center,Aug-16,6291.27,4649.6,,
37,400201,Camp Mujuk Center,Sep-16,3710.13,5741.45,68243.23,60598.3
37,400201,Camp Mujuk Center,Oct-16,16841.09,10325.45,,
37,400201,Camp Mujuk Center,Nov-16,2851.92,2982.75,,
37,400201,Camp Mujuk Center,Dec-16,11259.97,7028.95,,
37,400201,Camp Mujuk Center,Jan-17,8183.8,6547.05,,
37,400201,Camp Mujuk Center,Feb-17,3458.07,1968.0,,
37,400201,Camp Mujuk Center,Mar-17,16111.58,12285.5,,
37,400201,Camp Mujuk Center,Apr-17,13435.79,11106.8,,
37,400201,Camp Mujuk Center,May-17,10766.57,8229.6,,
37,400201,Camp Mujuk Center,Jun-17,2589.5,2071.6,,
37,400201,Camp Mujuk Center,Jul-17,7855.0,6284.0,,
37,400201,Camp Mujuk Center,Aug-17,11401.9,9121.5,,
37,400201,Camp Mujuk Center,Sep-17,8676.8,6941.45,113431.99,84892.65
37,400201,Camp Mujuk Center,Oct-17,3382.0,2705.6,,
37,400201,Camp Mujuk Center,Nov-17,1130.0,904.0,,
37,400201,Camp Mujuk Center,Dec-17,2106.0,1684.8,,
37,400201,Camp Mujuk Center,Jan-18,8289.0,6631.2,,
37,400201,Camp Mujuk Center,Feb-18,1592.55,1274.05,,
37,400201,Camp Mujuk Center,Mar-18,1657.0,1325.6,,
37,400201,Camp Mujuk Center,Apr-18,10128.25,8102.6,,
37,400201,Camp Mujuk Center,May-18,6475.0,5180.0,,
37,400201,Camp Mujuk Center,Jun-18,1801.2,1440.95,,
37,400201,Camp Mujuk Center,Jul-18,8469.55,6775.65,,
37,400201,Camp Mujuk Center,Aug-18,6293.95,5035.15,,
37,400201,Camp Mujuk Center,Sep-18,3145.0,2516.0,54469.5,43575.6
37,400201,Camp Mujuk Center,Oct-18,2367.0,1893.6,,
38,400201,Camp Mujuk Center,Nov-18,3841.35,3073.1,,
38,400201,Camp Mujuk Center,Dec-18,6408.0,5126.4,,
38,400201,Camp Mujuk Center,Jan-19,1372.0,1097.6,,
38,400201,Camp Mujuk Center,Feb-19,9119.45,7295.55,,
38,400201,Camp Mujuk Center,Mar-19,-9379.55,7480.8,,
38,400201,Camp Mujuk Center,May-19,7355.0,5884.0,,
38,400201,Camp Mujuk Center,Jun-19,3639.7,2995.5,,
38,400201,Camp Mujuk Center,Aug-19,21229.1,1928.8,,
38,400201,Camp Mujuk Center,Sep-19,-287.0,863.45,45665.05,37638.8
38,400201,Camp Mujuk Center,Oct-19,1810.0,1448.0,,
38,400201,Camp Mujuk Center,Nov-19,65.0,52.0,,
38,400201,Camp Mujuk Center,Dec-19,853.0,682.4,,
38,400201,Camp Mujuk Center,Jan-20,1453.0,1162.4,,
38,400201,Camp Mujuk Center,Feb-20,825.0,660.0,,
38,400201,Camp Mujuk Center,Mar-20,399.25,319.4,,
38,400201,Camp Mujuk Center,Jul-20,4244.0,3395.2,,
38,400201,Camp Mujuk Center,Aug-20,2505.0,2004.0,,
38,400201,Camp Mujuk Center,Sep-20,1685.0,1348.0,13839.25,11071.4
38,400201,Camp Mujuk Center,Oct-20,1368.0,1094.4,,
38,400201,Camp Mujuk Center,Nov-20,1338.5,1070.8,,
38,400201,Camp Mujuk Center,Dec-20,323.0,258.4,,
38,400201,Camp Mujuk Center,Jan-21,632.0,505.6,,
38,400201,Camp Mujuk Center,Feb-21,530.0,424.0,,
38,400201,Camp Mujuk Center,Mar-21,522.0,417.6,,
38,400201,Camp Mujuk Center,Apr-21,5911.95,4729.55,,
38,400201,Camp Mujuk Center,May-21,545.0,436.0,,
38,400201,Camp Mujuk Center,Jun-21,4138.05,3310.45,,
38,400201,Camp Mujuk Center,Jul-21,2989.0,2391.2,,
38,400201,Camp Mujuk Center,Aug-21,3836.0,3068.8,,
38,400201,Camp Mujuk Center,Sep-21,5382.0,4305.6,27515.5,22012.4
39,1097,Schwab BC,Oct-13,6180.69,4958.0,,
39,1097,Schwab BC,Nov-13,5129.75,4103.8,,
39,1097,Schwab BC,Dec-13,146.85,117.5,,
39,1097,Schwab BC,Jan-14,5289.73,4004.0,,
39,1097,Schwab BC,Feb-14,3041.0,2432.8,,
39,1097,Schwab BC,Mar-14,8440.0,6752.0,,
39,1097,Schwab BC,Apr-14,6883.0,5506.4,,
39,1097,Schwab BC,May-14,9080.0,7264.0,,
39,1097,Schwab BC,Jun-14,-599.15,588.3,,
39,1097,Schwab BC,Jul-14,3805.95,1977.15,,
39,1097,Schwab BC,Aug-14,5700.0,4560.0,,
39,1097,Schwab BC,Sep-14,4624.2,3699.35,46073.9,34723.9
39,1097,Schwab BC,Oct-14,1568.0,1254.4,,
39,1097,Schwab BC,Nov-14,4708.6,3766.9,,
39,1097,Schwab BC,Dec-14,1657.4,1325.9,,
39,1097,Schwab BC,Jan-15,1025.2,820.15,,
39,1097,Schwab BC,Feb-15,3208.0,2566.4,,
39,1097,Schwab BC,Mar-15,2144.95,1715.95,,
39,1097,Schwab BC,Apr-15,2960.0,2368.0,,
39,1097,Schwab BC,Jun-15,5248.3,4198.65,,
39,1097,Schwab BC,Jul-15,1337.0,1069.6,,
39,1097,Schwab BC,Aug-15,2432.8,1946.25,,
39,1097,Schwab BC,Sep-15,,,30824.100000000002,24659.35
39,2394,Beach Head 400501,Oct-13,14667.81,12152.45,,
39,2394,Beach Head 400501,Nov-13,12430.25,9944.2,,
39,2394,Beach Head 400501,Dec-13,31218.75,24975.0,,
39,2394,Beach Head 400501,Jan-14,37935.14,25827.55,,
39,2394,Beach Head 400501,Feb-14,17453.9,13963.15,,
39,2394,Beach Head 400501,Mar-14,21660.05,17328.05,,
39,2394,Beach Head 400501,Apr-14,9157.1,8374.3,,
39,2394,Beach Head 400501,May-14,35056.3,26996.45,,
39,2394,Beach Head 400501,Jun-14,27320.6,21856.45,,
39,2394,Beach Head 400501,Jul-14,10540.3,8432.25,,
39,2394,Beach Head 400501,Aug-14,21771.5,18726.2,,
39,2394,Beach Head 400501,Sep-14,24952.5,18653.0,264164.2,207229.05
39,2394,Beach Head 400501,Oct-14,7804.85,9256.2,,
40,2394,Beach Head 400501,Nov-14,8296.2,8384.85,,
40,2394,Beach Head 400501,Dec-14,22006.8,12845.2,,
40,2394,Beach Head 400501,Jan-15,12004.45,10924.7,,
40,2394,Beach Head 400501,Feb-15,18324.85,13338.75,,
40,2394,Beach Head 400501,Mar-15,11526.1,9220.9,,
40,2394,Beach Head 400501,Apr-15,9893.75,7915.0,,
40,2394,Beach Head 400501,May-15,14280.55,11424.45,,
40,2394,Beach Head 400501,Jun-15,18915.75,15132.6,,
40,2394,Beach Head 400501,Jul-15,20672.3,16537.85,,
40,2394,Beach Head 400501,Aug-15,15024.35,12019.5,,
40,2394,Beach Head 400501,Sep-15,14573.65,11658.9,173323.6,138658.9
40,2394,Beach Head 400501,Oct-15,20490.8,16392.65,,
40,2394,Beach Head 400501,Nov-15,7101.55,5681.25,,
40,2394,Beach Head 400501,Dec-15,20276.35,16221.1,,
40,2394,Beach Head 400501,Jan-16,12439.35,9951.45,,
40,2394,Beach Head 400501,Feb-16,11301.5,9041.2,,
40,2394,Beach Head 400501,Mar-16,13003.75,10403.0,,
40,2394,Beach Head 400501,Apr-16,13636.4,10909.1,,
40,2394,Beach Head 400501,May-16,4322.6,3458.1,,
40,2394,Beach Head 400501,Jun-16,19510.4,15608.35,,
40,2394,Beach Head 400501,Jul-16,16216.65,12973.3,,
40,2394,Beach Head 400501,Aug-16,11220.95,8976.75,,
40,2394,Beach Head 400501,Sep-16,5416.3,4333.05,154936.6,123949.3
40,2394,Beach Head 400501,Oct-16,10089.1,8071.3,,
40,2394,Beach Head 400501,Nov-16,28527.15,22821.7,,
40,2394,Beach Head 400501,Dec-16,16559.1,13247.3,,
40,2394,Beach Head 400501,Jan-17,24005.0,19204.0,,
40,2394,Beach Head 400501,Feb-17,14748.25,11798.6,,
40,2394,Beach Head 400501,Mar-17,12836.25,10269.0,,
40,2394,Beach Head 400501,Apr-17,20462.2,16369.75,,
40,2394,Beach Head 400501,May-17,15941.0,12752.8,,
40,2394,Beach Head 400501,Jun-17,32239.45,25791.6,,
40,2394,Beach Head 400501,Jul-17,21695.35,17356.25,,
40,2394,Beach Head 400501,Aug-17,14146.0,11316.8,,
40,2394,Beach Head 400501,Sep-17,12585.4,10068.3,223834.25,179067.4
40,2394,Beach Head 400501,Oct-17,10680.05,8544.05,,
40,2394,Beach Head 400501,Nov-17,18282.9,14626.35,,
40,2394,Beach Head 400501,Dec-17,12489.5,9991.6,,
41,2394,Beach Head 400501,Jan-18,15501.3,12401.0,,
41,2394,Beach Head 400501,Feb-18,17954.5,14363.6,,
41,2394,Beach Head 400501,Mar-18,12777.8,10222.25,,
41,2394,Beach Head 400501,Apr-18,5966.1,4772.9,,
41,2394,Beach Head 400501,May-18,11231.1,8984.9,,
41,2394,Beach Head 400501,Jun-18,12014.5,9611.6,,
41,2394,Beach Head 400501,Jul-18,13155.75,10524.6,,
41,2394,Beach Head 400501,Aug-18,1947.1,1557.65,,
41,2394,Beach Head 400501,Sep-18,8962.15,7169.7,140962.75,112770.2
41,2394,Beach Head 400501,Oct-18,13447.1,10757.7,,
41,2394,Beach Head 400501,Nov-18,12596.15,10076.9,,
41,2394,Beach Head 400501,Dec-18,12357.95,9886.35,,
41,2394,Beach Head 400501,Jan-19,18802.0,15041.6,,
41,2394,Beach Head 400501,Feb-19,20762.0,16609.6,,
41,2394,Beach Head 400501,Mar-19,2957.75,7504.6,,
41,2394,Beach Head 400501,Apr-19,17396.85,13917.45,,
41,2394,Beach Head 400501,May-19,25699.3,20559.45,,
41,2394,Beach Head 400501,Jun-19,11141.0,3774.4,,
41,2394,Beach Head 400501,Jul-19,24923.85,19939.1,,
41,2394,Beach Head 400501,Aug-19,6142.0,4913.6,,
41,2394,Beach Head 400501,Sep-19,3527.5,2822.0,169753.45,135802.75
41,2394,Beach Head 400501,Oct-19,19162.2,15329.75,,
41,2394,Beach Head 400501,Nov-19,6101.0,4880.8,,
41,2394,Beach Head 400501,Dec-19,21069.25,16855.4,,
41,2394,Beach Head 400501,Jan-20,1341.3,4071.2,,
41,2394,Beach Head 400501,Feb-20,9119.1,4297.1,,
41,2394,Beach Head 400501,Mar-20,12710.0,10168.0,,
41,2394,Beach Head 400501,Apr-20,8.0,6.4,,
41,2394,Beach Head 400501,Jun-20,2608.15,2086.5,,
41,2394,Beach Head 400501,Jul-20,3727.5,2982.0,,
41,2394,Beach Head 400501,Aug-20,1547.0,1237.6,,
